Date,Year,Month,Day,Max Temp,Min Temp,Mean Temp,Total Precip (mm),Spd of Max Gust (km/h)
2021-03-25,2021,3,25,21.3,7.2,14.2,2.3,80
2021-03-26,2021,3,26,11.9,2.4,7.1,21.6,47
2021-03-28,2021,3,28,10.3,2.2,6.3,8.5,63
2021-03-29,2021,3,29,4.5,-2.4,1.1,0.5,69
2021-03-30,2021,3,30,15.9,-2.1,6.9,0.0,45
2021-03-31,2021,3,31,13.2,3.3,8.2,2.7,33
2021-04-01,2021,4,1,4.1,-4.8,-0.4,2.2,42
2021-04-02,2021,4,2,4.3,-6.5,-1.1,0.0,39
2021-04-03,2021,4,3,9.1,-6.0,1.5,0.0,37
2021-04-04,2021,4,4,13.0,2.1,7.5,0.0,36
2021-04-05,2021,4,5,14.5,1.4,7.9,0.0,40
2021-04-07,2021,4,7,15.6,5.7,10.6,0.0,33
2021-04-10,2021,4,10,23.5,9.3,16.4,0.0,33
2021-04-11,2021,4,11,18.0,7.0,12.5,0.0,51
2021-04-12,2021,4,12,17.5,8.4,12.9,0.0,48
2021-04-13,2021,4,13,18.5,5.7,12.1,0.2,31
2021-04-15,2021,4,15,10.6,5.2,7.9,22.6,47
2021-04-16,2021,4,16,8.1,3.9,6.0,7.7,41
2021-04-17,2021,4,17,9.6,3.9,6.8,0.0,32
2021-04-19,2021,4,19,17.1,7.6,12.3,0.0,32
2021-04-20,2021,4,20,11.8,3.6,7.7,0.4,54
2021-04-21,2021,4,21,4.0,-1.9,1.1,6.2,31
2021-04-22,2021,4,22,4.5,-3.0,0.8,0.0,48
2021-04-23,2021,4,23,15.1,1.6,8.3,0.0,59
2021-04-24,2021,4,24,20.3,7.8,14.1,0.0,40
2021-04-25,2021,4,25,17.0,1.3,9.2,1.4,47
2021-04-26,2021,4,26,9.8,-0.1,4.9,0.0,48
2021-04-27,2021,4,27,16.0,0.1,8.0,0.0,32
2021-04-30,2021,4,30,12.4,3.4,7.9,27.8,45
2021-05-01,2021,5,1,10.2,1.6,5.9,0.0,53
2021-05-02,2021,5,2,16.2,3.9,10.0,0.0,45
2021-05-04,2021,5,4,13.8,9.6,11.7,0.0,37
2021-05-05,2021,5,5,12.6,8.7,10.7,0.8,35
2021-05-06,2021,5,6,15.4,5.1,10.2,0.0,45
2021-05-09,2021,5,9,16.8,6.0,11.4,0.0,39
2021-05-10,2021,5,10,17.5,5.2,11.4,0.0,45
2021-05-11,2021,5,11,13.1,6.5,9.8,0.0,45
2021-05-12,2021,5,12,18.0,6.1,12.0,0.0,39
2021-05-13,2021,5,13,21.1,5.7,13.4,0.0,39
2021-05-14,2021,5,14,24.1,11.5,17.8,0.0,49
2021-05-15,2021,5,15,24.7,10.7,17.7,0.2,35
2021-05-16,2021,5,16,23.5,8.2,15.8,0.3,39
2021-05-17,2021,5,17,25.9,9.9,17.9,0.2,34
2021-05-18,2021,5,18,25.5,14.6,20.0,0.0,37
2021-05-20,2021,5,20,30.8,16.1,23.4,0.0,33
2021-05-21,2021,5,21,31.5,19.2,25.3,0.0,34
2021-05-22,2021,5,22,28.7,18.5,23.6,0.3,50
2021-05-23,2021,5,23,20.4,11.2,15.8,0.5,47
2021-05-25,2021,5,25,27.7,11.8,19.7,0.5,43
2021-05-26,2021,5,26,29.9,18.2,24.0,0.4,62
2021-05-27,2021,5,27,18.4,4.7,11.5,0.0,43
2021-05-29,2021,5,29,17.8,5.0,11.4,0.0,39
2021-05-30,2021,5,30,19.6,7.7,13.6,0.9,31
2021-05-31,2021,5,31,21.1,10.3,15.7,0.0,35
2021-06-01,2021,6,1,25.2,13.4,19.3,1.4,53
2021-06-02,2021,6,2,27.5,14.3,20.9,0.0,32
2021-06-04,2021,6,4,27.0,17.0,22.0,0.0,36
2021-06-05,2021,6,5,26.9,17.9,22.4,14.2,48
2021-06-06,2021,6,6,31.5,17.6,24.5,0.0,39
2021-06-07,2021,6,7,32.5,22.7,27.6,0.0,41
2021-06-08,2021,6,8,29.5,23.1,26.3,0.0,36
2021-06-09,2021,6,9,29.7,18.5,24.1,0.0,32
2021-06-10,2021,6,10,22.2,14.9,18.5,0.0,39
2021-06-12,2021,6,12,26.8,11.7,19.3,0.0,35
2021-06-13,2021,6,13,28.4,14.8,21.6,2.8,35
2021-06-14,2021,6,14,23.7,17.6,20.6,7.8,40
2021-06-15,2021,6,15,23.6,12.1,17.9,0.0,46
2021-06-16,2021,6,16,21.5,8.8,15.2,0.0,41
2021-06-17,2021,6,17,25.1,11.2,18.2,0.0,40
2021-06-18,2021,6,18,25.8,16.6,21.2,4.8,42
2021-06-19,2021,6,19,26.3,15.1,20.7,1.9,55
2021-06-21,2021,6,21,29.4,18.7,24.1,2.9,44
2021-06-22,2021,6,22,22.0,8.9,15.5,0.2,39
2021-06-23,2021,6,23,21.8,7.2,14.5,0.0,39
2021-06-24,2021,6,24,28.5,12.2,20.4,0.0,43
2021-06-25,2021,6,25,26.4,17.9,22.2,0.0,32
2021-06-26,2021,6,26,25.0,17.7,21.4,20.8,40
2021-06-27,2021,6,27,32.3,21.5,26.9,0.0,51
2021-06-28,2021,6,28,31.0,23.0,27.0,2.3,34
2021-06-30,2021,6,30,27.5,19.3,23.4,31.7,64
2021-07-01,2021,7,1,24.9,16.3,20.6,0.0,36
2021-07-02,2021,7,2,19.8,15.4,17.6,0.0,42
2021-07-05,2021,7,5,26.8,13.5,20.2,0.0,32
2021-07-06,2021,7,6,28.8,17.3,23.1,1.2,35
2021-07-08,2021,7,8,19.6,14.9,17.2,16.1,41
2021-07-09,2021,7,9,21.9,14.3,18.1,0.0,33
2021-07-13,2021,7,13,26.1,20.3,23.2,5.8,38
2021-07-14,2021,7,14,27.8,20.7,24.2,0.0,41
2021-07-15,2021,7,15,30.2,20.3,25.3,3.2,51
2021-07-16,2021,7,16,25.2,18.8,22.0,0.0,46
2021-07-20,2021,7,20,25.5,16.9,21.2,9.6,48
2021-07-22,2021,7,22,25.9,13.3,19.6,0.0,41
2021-07-24,2021,7,24,28.1,15.8,21.9,0.6,38
2021-07-25,2021,7,25,27.6,18.1,22.8,13.9,47
2021-07-26,2021,7,26,28.3,18.6,23.5,0.0,39
2021-07-30,2021,7,30,19.3,13.7,16.5,0.0,47
2021-07-31,2021,7,31,23.5,12.2,17.9,0.0,44
2021-08-02,2021,8,2,24.5,13.0,18.8,0.0,32
2021-08-03,2021,8,3,26.3,16.7,21.5,0.2,39
2021-08-07,2021,8,7,28.3,19.0,23.6,0.8,42
2021-08-08,2021,8,8,28.3,19.6,24.0,0.0,34
2021-08-10,2021,8,10,31.9,21.1,26.5,10.4,45
2021-08-11,2021,8,11,31.2,22.7,27.0,5.0,33
2021-08-12,2021,8,12,30.0,23.7,26.9,0.0,44
2021-08-13,2021,8,13,32.3,21.7,27.0,0.2,36
2021-08-14,2021,8,14,26.6,15.1,20.9,0.2,46
2021-08-22,2021,8,22,32.5,23.9,28.2,0.0,33
2021-08-23,2021,8,23,31.1,22.4,26.7,0.0,33
2021-08-24,2021,8,24,32.7,21.6,27.2,0.0,36
2021-08-26,2021,8,26,32.7,22.5,27.6,0.0,43
2021-08-27,2021,8,27,24.0,18.4,21.2,0.0,33
2021-08-30,2021,8,30,28.8,20.8,24.8,5.3,47
2021-08-31,2021,8,31,26.1,15.1,20.6,0.0,50
2021-09-02,2021,9,2,20.2,10.9,15.6,0.0,35
2021-09-03,2021,9,3,24.1,11.8,18.0,0.0,43
2021-09-05,2021,9,5,23.2,15.8,19.5,13.6,52
2021-09-06,2021,9,6,20.6,14.1,17.4,6.3,47
2021-09-07,2021,9,7,22.3,13.5,17.9,0.0,31
2021-09-08,2021,9,8,21.0,16.1,18.6,1.0,31
2021-09-09,2021,9,9,23.9,15.1,19.5,1.6,33
2021-09-10,2021,9,10,20.6,13.6,17.1,0.3,38
2021-09-11,2021,9,11,22.7,14.2,18.4,0.0,45
2021-09-12,2021,9,12,23.7,14.4,19.1,0.0,51
2021-09-13,2021,9,13,22.4,12.3,17.3,0.2,39
2021-09-14,2021,9,14,21.5,11.8,16.7,0.0,41
2021-09-15,2021,9,15,21.9,13.2,17.6,11.1,38
2021-09-18,2021,9,18,23.5,13.8,18.7,0.0,34
2021-09-21,2021,9,21,25.2,15.2,20.2,0.0,31
2021-09-23,2021,9,23,29.1,20.3,24.7,6.3,55
2021-09-24,2021,9,24,21.2,15.5,18.3,26.5,47
2021-09-26,2021,9,26,19.9,13.6,16.7,0.0,43
2021-09-30,2021,9,30,17.0,5.7,11.3,0.0,33
2021-10-01,2021,10,1,17.3,7.7,12.5,0.0,33
2021-10-03,2021,10,3,16.7,9.3,13.0,0.7,36
2021-10-04,2021,10,4,17.0,7.4,12.2,0.0,31
2021-10-09,2021,10,9,20.5,11.4,16.0,0.0,47
2021-10-16,2021,10,16,20.1,11.6,15.8,18.7,42
2021-10-17,2021,10,17,13.9,8.2,11.1,0.2,37
2021-10-18,2021,10,18,12.2,7.1,9.7,0.7,36
2021-10-19,2021,10,19,11.2,6.3,8.8,0.0,35
2021-10-22,2021,10,22,13.9,3.6,8.7,13.8,46
2021-10-25,2021,10,25,8.1,4.9,6.5,0.5,36
2021-10-26,2021,10,26,11.8,7.5,9.6,6.4,47
2021-10-27,2021,10,27,12.7,6.6,9.6,0.0,49
2021-10-28,2021,10,28,11.0,4.7,7.9,0.0,36
2021-10-29,2021,10,29,12.8,2.8,7.8,0.0,42
2021-10-30,2021,10,30,12.2,4.2,8.2,11.6,34
2021-10-31,2021,10,31,11.3,7.8,9.6,37.0,44
2021-11-01,2021,11,1,11.4,4.7,8.0,0.0,54
2021-11-02,2021,11,2,8.9,1.8,5.4,4.0,33
2021-11-06,2021,11,6,10.3,0.7,5.5,0.0,33
2021-11-10,2021,11,10,11.8,0.2,6.0,0.0,37
2021-11-12,2021,11,12,11.0,4.5,7.7,20.4,42
2021-11-14,2021,11,14,6.0,2.1,4.1,3.0,42
2021-11-15,2021,11,15,4.3,1.1,2.7,5.3,37
2021-11-16,2021,11,16,2.9,-3.4,-0.2,0.0,44
2021-11-18,2021,11,18,7.6,2.1,4.9,5.5,44
2021-11-19,2021,11,19,4.5,-1.1,1.7,0.0,51
2021-11-21,2021,11,21,7.0,2.5,4.7,3.2,42
2021-11-22,2021,11,22,7.4,-2.1,2.7,2.0,59
2021-11-23,2021,11,23,-1.4,-6.4,-3.9,0.2,34
2021-11-26,2021,11,26,3.1,-1.7,0.7,13.8,42
2021-11-27,2021,11,27,-1.7,-6.5,-4.1,0.0,50
2021-12-01,2021,12,1,1.4,-5.6,-2.1,0.0,47
2021-12-02,2021,12,2,6.9,-1.7,2.6,4.7,48
2021-12-03,2021,12,3,1.0,-7.7,-3.4,0.0,55
2021-12-05,2021,12,5,-2.6,-8.8,-5.7,4.2,31
2021-12-06,2021,12,6,9.2,-3.9,2.6,28.2,62
2021-12-07,2021,12,7,2.1,-8.1,-3.0,0.0,63
2021-12-11,2021,12,11,11.8,-2.7,4.6,17.6,92
2021-12-12,2021,12,12,6.1,0.4,3.3,0.0,76
2021-12-13,2021,12,13,8.8,3.9,6.3,0.0,59
2021-12-14,2021,12,14,4.1,-6.1,-1.0,0.2,31
2021-12-16,2021,12,16,15.8,-0.2,7.8,0.9,61
2021-12-17,2021,12,17,11.4,-3.0,4.2,0.0,65
2021-12-18,2021,12,18,-1.8,-6.5,-4.2,5.2,37
2021-12-20,2021,12,20,2.2,-16.1,-6.9,0.2,33
2021-12-21,2021,12,21,2.3,-6.2,-1.9,1.0,48
2021-12-22,2021,12,22,0.0,-9.4,-4.7,0.2,53
2021-12-23,2021,12,23,-9.3,-14.8,-12.1,0.0,42
2021-12-25,2021,12,25,-3.9,-8.4,-6.1,1.9,38
2021-12-27,2021,12,27,-3.6,-10.0,-6.8,0.0,35
