Date,Year,Month,Day,Max Temp,Min Temp,Mean Temp,Total Precip (mm),Spd of Max Gust (km/h)
2013-06-18,2013,6,18,21.2,8.8,15.0,0.0,0
2013-06-19,2013,6,19,20.4,7.6,14.0,0.0,0
2013-06-20,2013,6,20,23.5,12.1,17.8,0.0,32
2013-06-21,2013,6,21,27.1,15.5,21.3,0.0,0
2013-06-22,2013,6,22,20.5,18.4,19.5,11.9,0
2013-06-23,2013,6,23,24.9,18.6,21.8,2.9,0
2013-06-24,2013,6,24,30.5,20.1,25.3,3.6,69
2013-06-25,2013,6,25,29.0,21.5,25.3,4.4,33
2013-06-26,2013,6,26,24.8,15.6,20.2,0.0,0
2013-06-27,2013,6,27,25.0,15.0,20.0,0.0,43
2013-06-28,2013,6,28,16.0,14.0,15.0,17.6,48
2013-06-29,2013,6,29,21.9,15.6,18.8,0.0,0
2013-06-30,2013,6,30,24.4,16.4,20.4,0.0,0
2013-07-01,2013,7,1,23.9,16.3,20.1,0.0,32
2013-07-02,2013,7,2,21.2,16.6,18.9,0.2,37
2013-07-03,2013,7,3,,17.2,,,0
2013-07-04,2013,7,4,29.5,19.2,24.4,0.0,48
2013-07-05,2013,7,5,29.8,21.9,25.9,1.7,0
2013-07-06,2013,7,6,29.7,22.2,26.0,0.0,37
2013-07-07,2013,7,7,26.2,18.7,22.5,7.2,33
2013-07-08,2013,7,8,25.8,17.7,21.8,1.2,0
2013-07-09,2013,7,9,29.2,19.3,24.3,0.0,0
2013-07-10,2013,7,10,28.2,21.9,25.1,2.1,43
2013-07-11,2013,7,11,25.8,16.7,21.3,0.0,33
2013-07-12,2013,7,12,25.9,14.8,20.4,0.0,0
2013-07-13,2013,7,13,29.6,14.1,21.9,0.0,0
2013-07-14,2013,7,14,31.0,20.1,25.6,0.0,0
2013-07-15,2013,7,15,32.9,22.2,27.6,0.2,35
2013-07-16,2013,7,16,31.8,20.1,26.0,0.0,0
2013-07-17,2013,7,17,33.1,21.6,27.4,22.0,74
2013-07-18,2013,7,18,29.9,20.9,25.4,2.3,35
2013-07-19,2013,7,19,33.6,20.9,27.3,21.0,83
2013-07-20,2013,7,20,28.2,16.9,22.6,5.2,54
2013-07-21,2013,7,21,22.0,13.4,17.7,0.0,0
2013-07-22,2013,7,22,25.3,12.0,18.7,0.0,0
2013-07-23,2013,7,23,27.5,19.1,23.3,10.7,32
2013-07-24,2013,7,24,21.8,10.5,16.2,0.2,39
2013-07-25,2013,7,25,22.4,8.5,15.5,0.0,32
2013-07-26,2013,7,26,24.8,12.2,18.5,0.0,0
2013-07-27,2013,7,27,26.7,14.1,20.4,0.2,0
2013-07-28,2013,7,28,27.1,18.7,22.9,11.0,37
2013-07-29,2013,7,29,23.6,16.8,20.2,3.1,48
2013-07-30,2013,7,30,23.9,14.4,19.2,0.0,39
2013-07-31,2013,7,31,26.4,16.4,21.4,0.0,0
2013-08-01,2013,8,1,26.7,18.5,22.6,7.5,56
2013-08-02,2013,8,2,25.5,18.2,21.9,0.0,44
2013-08-03,2013,8,3,22.9,16.2,19.6,0.6,41
2013-08-04,2013,8,4,22.0,12.3,17.2,0.2,43
2013-08-05,2013,8,5,22.6,10.0,16.3,0.2,43
2013-08-06,2013,8,6,25.3,14.0,19.7,0.0,0
2013-08-07,2013,8,7,26.9,15.5,21.2,0.0,43
2013-08-08,2013,8,8,27.8,19.9,23.9,0.0,32
2013-08-09,2013,8,9,26.2,19.9,23.1,6.1,37
2013-08-10,2013,8,10,22.2,13.5,17.9,0.0,41
2013-08-11,2013,8,11,25.2,12.7,19.0,0.0,39
2013-08-12,2013,8,12,25.8,16.4,21.1,0.2,33
2013-08-13,2013,8,13,24.2,16.1,20.2,12.1,37
2013-08-14,2013,8,14,20.6,14.1,17.4,2.3,41
2013-08-15,2013,8,15,23.6,12.9,18.3,0.0,46
2013-08-16,2013,8,16,23.2,14.9,19.1,0.0,0
2013-08-17,2013,8,17,23.6,11.8,17.7,0.4,0
2013-08-18,2013,8,18,27.1,14.0,20.6,0.2,33
2013-08-19,2013,8,19,27.8,17.4,22.6,0.2,35
2013-08-20,2013,8,20,28.6,18.7,23.7,0.2,33
2013-08-21,2013,8,21,29.6,20.2,24.9,0.0,32
2013-08-22,2013,8,22,23.8,16.3,20.1,6.8,41
2013-08-23,2013,8,23,23.2,12.0,17.6,0.2,0
2013-08-24,2013,8,24,23.7,9.7,16.7,0.0,0
2013-08-25,2013,8,25,25.3,13.8,19.6,4.1,35
2013-08-26,2013,8,26,24.3,17.2,20.8,0.0,32
2013-08-27,2013,8,27,26.0,18.8,22.4,0.0,0
2013-08-28,2013,8,28,29.6,18.2,23.9,4.2,33
2013-08-29,2013,8,29,24.5,16.5,20.5,0.0,0
2013-08-30,2013,8,30,26.0,14.9,20.5,17.6,59
2013-08-31,2013,8,31,24.3,18.7,21.5,0.0,0
2013-09-01,2013,9,1,27.1,18.3,22.7,0.0,32
2013-09-02,2013,9,2,22.8,15.6,19.2,19.6,37
2013-09-03,2013,9,3,22.1,16.1,19.1,0.0,39
2013-09-04,2013,9,4,19.0,11.1,15.1,0.0,41
2013-09-05,2013,9,5,17.4,7.2,12.3,0.0,39
2013-09-06,2013,9,6,20.2,6.9,13.6,0.0,44
2013-09-07,2013,9,7,21.7,15.8,18.8,0.0,44
2013-09-08,2013,9,8,17.9,7.9,12.9,0.3,43
2013-09-09,2013,9,9,19.6,8.8,14.2,0.0,35
2013-09-10,2013,9,10,19.6,14.5,17.1,7.4,0
2013-09-11,2013,9,11,30.6,15.6,23.1,9.3,39
2013-09-12,2013,9,12,23.7,17.2,20.5,23.0,41
2013-09-13,2013,9,13,17.3,11.5,14.4,3.2,0
2013-09-14,2013,9,14,15.0,9.5,12.3,0.0,0
2013-09-15,2013,9,15,19.1,9.9,14.5,1.8,39
2013-09-16,2013,9,16,13.7,5.0,9.4,9.6,46
2013-09-17,2013,9,17,17.4,4.8,11.1,0.0,0
2013-09-18,2013,9,18,20.5,8.8,14.7,0.0,0
2013-09-19,2013,9,19,23.0,9.9,16.5,0.0,0
2013-09-20,2013,9,20,25.8,12.6,19.2,0.0,0
2013-09-21,2013,9,21,21.1,15.5,18.3,9.9,39
2013-09-22,2013,9,22,15.6,6.3,11.0,6.2,41
2013-09-23,2013,9,23,12.9,5.3,9.1,0.0,37
2013-09-24,2013,9,24,18.7,7.0,12.9,0.0,35
2013-09-25,2013,9,25,17.8,6.2,12.0,0.0,32
2013-09-26,2013,9,26,18.1,7.1,12.6,0.0,0
2013-09-27,2013,9,27,20.3,9.1,14.7,0.0,0
2013-09-28,2013,9,28,22.9,7.0,15.0,0.0,0
2013-09-29,2013,9,29,23.4,10.2,16.8,0.0,0
2013-09-30,2013,9,30,23.9,9.3,16.6,0.0,0
2013-10-01,2013,10,1,23.3,11.1,17.2,0.0,0
2013-10-02,2013,10,2,24.4,12.1,18.3,0.0,50
2013-10-03,2013,10,3,21.3,9.8,15.6,0.0,0
2013-10-04,2013,10,4,17.5,13.3,15.4,0.0,0
2013-10-05,2013,10,5,17.6,11.8,14.7,0.0,33
2013-10-06,2013,10,6,15.2,8.5,11.9,5.4,44
2013-10-07,2013,10,7,23.9,8.6,16.3,12.9,76
2013-10-08,2013,10,8,14.4,6.2,10.3,0.0,41
2013-10-09,2013,10,9,17.7,3.6,10.7,0.0,0
2013-10-10,2013,10,10,19.3,5.5,12.4,0.0,0
2013-10-11,2013,10,11,22.5,6.3,14.4,0.0,0
2013-10-12,2013,10,12,22.3,9.2,15.8,0.0,0
2013-10-13,2013,10,13,20.3,9.3,14.8,0.0,0
2013-10-14,2013,10,14,17.9,9.3,13.6,3.2,0
2013-10-15,2013,10,15,16.5,11.5,14.0,0.0,0
2013-10-16,2013,10,16,18.2,13.5,15.9,11.4,39
2013-10-17,2013,10,17,17.4,11.8,14.6,4.3,33
2013-10-18,2013,10,18,15.1,9.4,12.3,1.5,44
2013-10-19,2013,10,19,15.7,6.1,10.9,5.8,39
2013-10-20,2013,10,20,12.1,3.0,7.6,0.4,54
2013-10-21,2013,10,21,14.6,2.1,8.4,0.2,0
2013-10-22,2013,10,22,13.5,6.1,9.8,1.3,54
2013-10-23,2013,10,23,8.9,1.1,5.0,,0
2013-10-24,2013,10,24,6.3,0.0,3.2,0.0,44
2013-10-25,2013,10,25,7.4,-0.2,3.6,0.0,39
2013-10-26,2013,10,26,6.9,1.8,4.4,2.7,50
2013-10-27,2013,10,27,7.6,2.4,5.0,0.5,39
2013-10-28,2013,10,28,7.0,-2.8,2.1,1.7,50
2013-10-29,2013,10,29,3.8,-5.0,-0.6,0.0,0
2013-10-30,2013,10,30,6.9,-2.0,2.5,0.0,35
2013-10-31,2013,10,31,13.4,0.9,7.2,21.0,39
2013-11-01,2013,11,1,18.7,8.3,13.5,18.6,80
2013-11-02,2013,11,2,8.4,-2.0,3.2,2.9,41
2013-11-03,2013,11,3,4.5,-4.2,0.2,0.2,32
2013-11-04,2013,11,4,3.8,-6.1,-1.2,0.0,0
2013-11-05,2013,11,5,9.2,-0.2,4.5,0.0,0
2013-11-06,2013,11,6,13.7,3.8,8.8,3.7,41
2013-11-07,2013,11,7,14.2,2.2,8.2,1.5,48
2013-11-08,2013,11,8,4.3,1.6,3.0,0.2,44
2013-11-09,2013,11,9,4.2,0.0,2.1,0.0,35
2013-11-10,2013,11,10,5.4,2.4,3.9,13.5,46
2013-11-11,2013,11,11,4.0,-3.6,0.2,5.6,48
2013-11-12,2013,11,12,0.1,-5.5,-2.7,0.0,48
2013-11-13,2013,11,13,2.5,-7.1,-2.3,0.0,48
2013-11-14,2013,11,14,6.8,1.7,4.3,0.0,46
2013-11-15,2013,11,15,10.4,3.8,7.1,0.0,33
2013-11-16,2013,11,16,12.3,2.5,7.4,0.0,0
2013-11-17,2013,11,17,13.2,3.7,8.5,6.5,57
2013-11-18,2013,11,18,14.7,1.3,8.0,9.0,69
2013-11-19,2013,11,19,1.7,-4.5,-1.4,0.2,54
2013-11-20,2013,11,20,1.5,-6.4,-2.5,0.0,0
2013-11-21,2013,11,21,3.5,-4.0,-0.3,0.0,0
2013-11-22,2013,11,22,4.9,0.8,2.9,5.5,56
2013-11-23,2013,11,23,0.8,-6.6,-2.9,0.2,52
2013-11-24,2013,11,24,-5.3,-11.6,-8.5,0.0,70
2013-11-25,2013,11,25,1.1,-12.8,-5.9,0.0,46
2013-11-26,2013,11,26,2.7,0.0,1.4,1.1,41
2013-11-27,2013,11,27,1.4,-4.9,-1.8,23.5,50
2013-11-28,2013,11,28,-4.8,-10.0,-7.4,0.2,50
2013-11-29,2013,11,29,-5.2,-13.3,-9.3,0.0,0
2013-11-30,2013,11,30,-4.2,-14.8,-9.5,0.2,0
2013-12-01,2013,12,1,-1.1,-6.9,-4.0,0.2,0
2013-12-02,2013,12,2,0.4,-2.3,-1.0,1.4,0
2013-12-03,2013,12,3,1.3,-1.2,0.1,0.2,0
2013-12-04,2013,12,4,,-3.6,,,0
2013-12-05,2013,12,5,,-0.8,,0.2,0
2013-12-06,2013,12,6,4.7,-2.1,1.3,0.0,43
2013-12-07,2013,12,7,-1.6,-7.1,-4.4,0.0,44
2013-12-08,2013,12,8,-2.5,-9.3,-5.9,0.0,0
2013-12-09,2013,12,9,3.6,-5.2,-0.8,5.5,57
2013-12-10,2013,12,10,1.2,-8.6,-3.7,0.0,63
2013-12-11,2013,12,11,-5.4,-14.4,-9.9,0.0,41
2013-12-12,2013,12,12,-7.2,-20.2,-13.7,0.2,41
2013-12-13,2013,12,13,-8.5,-21.7,-15.1,0.0,43
2013-12-14,2013,12,14,-15.5,-21.4,-18.5,2.3,41
2013-12-15,2013,12,15,-11.2,-15.7,-13.5,11.6,52
2013-12-16,2013,12,16,-12.9,-22.2,-17.6,0.0,44
2013-12-17,2013,12,17,-14.5,-24.2,-19.4,0.2,0
2013-12-18,2013,12,18,-7.5,,,,0
2013-12-19,2013,12,19,0.8,-8.4,-3.8,0.7,0
2013-12-20,2013,12,20,-0.9,-8.5,-4.7,10.6,46
2013-12-21,2013,12,21,-6.3,-8.1,-7.2,10.3,33
2013-12-22,2013,12,22,-6.7,-9.0,-7.9,16.7,57
2013-12-23,2013,12,23,-5.4,-9.0,-7.2,0.2,0
2013-12-24,2013,12,24,-9.0,-17.1,-13.1,0.2,0
2013-12-25,2013,12,25,-13.6,-20.2,-16.9,0.0,0
2013-12-26,2013,12,26,-8.8,-15.6,-12.2,0.9,0
2013-12-27,2013,12,27,-3.8,-11.3,-7.6,0.0,0
2013-12-28,2013,12,28,2.8,-5.3,-1.3,0.7,37
2013-12-29,2013,12,29,1.5,-10.6,-4.6,0.2,35
2013-12-30,2013,12,30,-7.6,-19.1,-13.4,0.2,44
2013-12-31,2013,12,31,-14.8,-20.6,-17.7,0.7,0
